Raman Shift,Rover_Sol_001,Rover_Sol_002,Rover_Sol_003,Rover_Sol_004,Rover_Sol_005,Rover_Sol_006,Rover_Sol_007,Rover_Sol_008,Rover_Sol_009,Rover_Sol_010
2092.5,1064.5,1536.64,718.77,2032.25,2402.41,1912.36,2874.44,1274.48,1079.86,611.07
2095.0,1557.64,2053.92,734.4,1364.09,2115.74,1559.88,2888.39,1714.91,850.32,837.99
2097.5,1167.34,581.34,489.26,947.79,2142.01,1570.55,1691.52,1438.67,779.48,620.99
2100.0,1130.44,904.48,729.74,1393.51,2227.31,2403.38,2573.85,870.64,993.36,721.68
2102.5,1541.93,950.31,434.63,896.3,2097.34,1532.15,2338.38,1132.34,712.62,645.84
2105.0,1284.81,879.6,554.22,946.96,2028.1,1024.61,2015.41,1648.22,1046.94,731.37
2107.5,1358.2,811.58,818.6,999.29,2045.43,1371.01,2487.99,865.92,1047.09,642.0
2110.0,1281.15,1072.13,707.44,1194.36,2159.07,1128.5,1911.73,1287.48,1078.6,696.53
2112.5,1376.6,778.74,605.25,1644.5,1910.11,1310.13,2234.63,1314.15,922.71,547.1
2115.0,1403.25,1292.47,722.16,1528.95,1967.79,1308.82,2118.7,1173.43,769.93,809.79
2117.5,710.04,1206.46,643.96,1511.98,1967.31,1252.01,2229.68,2330.08,876.27,760.57
2120.0,1475.6,1353.55,655.64,985.67,2072.24,1000.95,2386.86,1164.5,924.91,478.97
2122.5,991.95,1369.15,756.0,1168.06,1911.47,1934.41,2048.48,1488.66,758.44,890.11
2125.0,857.41,1407.3,541.63,1433.61,2171.42,1531.11,2983.75,1033.03,1095.26,706.51
2127.5,1264.66,1095.24,661.14,1141.98,1865.13,1368.12,2595.25,1519.09,962.04,760.14
2130.0,1307.18,1917.99,606.83,1256.9,1834.89,1676.01,3065.03,1648.37,701.05,855.44
2132.5,1079.45,1308.62,409.67,1492.07,1826.72,1587.29,2359.88,1101.7,1194.51,787.19
2135.0,1528.03,630.66,9203.64,1236.32,1641.65,1527.06,2218.98,1302.34,877.9,919.35
2137.5,890.26,919.51,899.81,1424.41,1665.62,1655.71,3049.87,987.58,666.79,690.21
2140.0,1165.7,686.02,716.58,1870.0,1723.15,1484.37,2205.32,894.71,714.19,899.61
2142.5,1114.12,1268.62,451.92,1297.46,1950.95,1652.69,2347.11,1713.59,1126.47,756.57
2145.0,1272.95,1231.22,418.69,1738.06,1764.37,1679.38,2668.17,1117.38,1186.9,817.55
2147.5,1369.25,1126.14,640.69,1537.74,1683.26,1495.76,1958.53,420.33,1042.58,801.6
2150.0,991.91,1945.02,900.72,880.08,1919.06,1376.89,2657.46,1988.69,1098.15,933.78
2152.5,1501.48,1475.62,629.92,1000.11,1952.5,1924.58,2606.71,1026.08,1080.44,852.47
2155.0,1307.9,1542.18,862.09,1088.77,1895.65,1298.05,2848.99,1235.15,963.8,669.62
2157.5,734.25,1009.24,714.3,1083.23,1574.09,1570.36,2706.53,1943.77,923.85,638.83
2160.0,715.37,995.93,733.22,1333.22,1613.88,1578.22,2848.19,1275.58,961.84,732.36
2162.5,1287.84,1343.68,453.26,1563.85,1939.64,1259.32,2332.78,1268.07,997.22,620.98
2165.0,1227.24,1397.45,806.37,1773.56,1697.98,1198.19,2054.24,869.18,735.29,575.43
2167.5,1262.46,743.44,609.34,1467.12,1612.46,1340.8,3118.71,717.21,997.57,406.51
2170.0,1285.31,1300.86,795.63,1223.51,1746.14,1298.38,1798.82,1268.7,1127.18,498.04
2172.5,1360.49,1374.09,535.79,692.92,1778.32,997.46,1826.27,1467.82,831.97,1054.82
2175.0,1573.33,1308.98,689.99,1394.49,1537.72,1250.23,2535.45,1446.92,813.53,639.41
2177.5,969.19,1123.39,717.54,1381.51,1644.31,1537.7,2908.11,1152.34,954.35,1042.77
2180.0,952.0,1223.04,639.43,1434.25,1739.12,1850.78,2380.3,1341.08,754.85,807.05
2182.5,975.8,1351.87,726.5,2061.29,1425.62,1629.32,2661.85,644.83,636.88,736.19
2185.0,1382.57,1449.79,622.8,1781.53,1589.48,644.94,1570.64,1507.3,1075.19,508.25
2187.5,1664.13,1628.38,563.84,1635.15,1417.38,1658.07,2098.96,1395.81,791.76,745.61
2190.0,1172.36,1794.73,914.05,1068.84,1429.74,1284.21,1591.49,2076.28,875.68,1043.13
2192.5,564.82,1356.04,828.11,1216.68,1484.93,1600.89,2536.73,1339.25,764.57,990.89
2195.0,799.87,1314.16,547.71,1354.5,1631.24,1455.75,1684.68,983.38,1100.26,789.32
2197.5,1056.43,1617.51,754.36,1135.12,1508.86,1400.78,1768.97,1318.6,1025.57,565.78
2200.0,1138.01,1685.44,551.34,1551.91,1456.09,1429.84,2402.03,1215.24,831.8,596.35
2202.5,1182.58,1355.26,483.16,1507.22,1553.92,1455.58,2586.05,1501.89,665.52,613.23
2205.0,1314.59,1767.19,827.79,1039.33,1374.39,1883.33,2131.85,1349.49,814.02,949.04
2207.5,1212.37,1840.79,403.39,1784.43,1601.19,1458.05,2380.65,867.32,977.46,1005.11
2210.0,1612.93,1954.72,812.0,1430.67,1700.64,1804.08,2354.49,726.93,910.23,779.54
2212.5,1106.74,2125.84,629.39,837.36,1520.57,1759.4,2068.07,1439.81,896.65,701.43
2215.0,1052.71,1273.45,636.19,1385.1,1499.95,1674.98,1735.91,1860.66,915.42,993.33
2217.5,1447.43,1573.55,732.99,1495.5,1582.07,5455.99,2319.24,1372.13,1013.14,595.96
2220.0,856.29,1585.16,760.0,1722.7,1228.85,1817.03,2321.13,1648.07,871.46,758.57
2222.5,1422.62,1562.03,542.02,1299.04,1602.76,1326.0,2406.75,1723.52,959.38,823.71
2225.0,1338.96,1394.59,782.0,1680.42,1977.01,1693.41,2180.94,1444.24,704.68,615.47
2227.5,1266.22,1134.09,688.64,1474.55,1504.52,1166.87,1630.83,1039.18,1334.16,651.6
2230.0,1776.84,1663.04,476.57,988.66,1504.7,1101.28,2285.02,1418.61,830.65,639.78
2232.5,1128.14,1394.73,645.51,958.72,1630.94,2089.63,2019.1,1798.77,917.78,975.54
2235.0,1916.91,1687.31,886.59,1786.54,1763.21,1174.15,1828.93,1545.31,982.78,1054.3
2237.5,1246.1,1413.05,932.82,1813.15,1665.81,1831.9,1880.09,1627.83,809.74,771.47
2240.0,937.86,1326.7,784.39,1532.06,1208.77,1511.69,1720.6,1174.18,884.64,711.62
2242.5,1334.27,1776.46,488.81,1916.27,1607.92,1344.28,2273.26,1272.39,883.03,659.85
2245.0,998.25,1763.01,750.03,1776.42,1903.44,1462.32,1424.21,1304.36,721.99,754.96
2247.5,1094.28,1916.98,806.34,1658.15,1620.16,1070.71,1560.32,1330.23,10565.55,668.51
2250.0,1432.47,2456.24,787.33,1142.62,1362.41,1473.65,1782.98,1788.26,592.5,740.27
2252.5,1479.75,1846.5,796.93,2005.06,1575.13,1140.54,2466.49,470.13,1197.31,821.02
2255.0,1134.45,1928.73,731.92,1619.67,1349.37,1356.04,2247.54,1362.74,1027.39,692.61
2257.5,1608.02,1432.31,664.73,1323.13,1720.26,1769.41,1258.3,1322.05,1000.61,726.99
2260.0,1658.69,1378.4,581.98,1234.66,1403.44,1560.59,2320.37,837.94,579.16,728.07
2262.5,1741.3,2331.17,382.31,1538.9,1557.86,1019.02,2302.53,1605.08,747.4,707.7
2265.0,1475.57,1526.59,729.89,915.58,1425.46,1748.8,1375.26,1081.86,1135.51,688.63
2267.5,1721.3,1502.07,706.48,1690.04,1475.25,1481.42,872.19,1220.31,1626.64,878.51
2270.0,768.9,1845.51,764.53,1156.18,1777.14,1315.09,1738.56,2048.44,1102.03,480.26
2272.5,1228.75,1843.87,470.9,1590.52,1579.59,1718.5,2152.5,1734.35,1074.56,1007.19
2275.0,1068.14,1593.47,778.92,1304.27,1487.64,1433.85,2304.73,1571.57,984.17,781.16
2277.5,1358.58,1804.06,998.03,1391.86,1407.16,1122.78,1399.91,1499.49,740.94,856.27
2280.0,1156.38,2320.99,691.84,1235.77,1306.37,2064.9,2329.22,1295.46,1068.79,874.81
2282.5,1276.15,1671.05,670.51,1433.6,1402.89,1483.12,877.17,2107.92,696.97,649.67
2285.0,1878.62,1494.45,728.44,2104.59,1608.32,1463.91,1531.54,1659.37,678.09,617.62
2287.5,1276.51,2273.78,996.24,1944.94,1741.57,1363.61,1497.49,1077.83,667.46,599.49
2290.0,1448.64,2142.26,522.49,1614.27,1522.59,1859.55,2047.41,834.37,1067.54,723.51
2292.5,1259.54,1794.22,713.26,1495.31,1841.02,1327.83,2084.03,1572.88,884.58,872.89
2295.0,1350.73,1495.68,558.08,1782.66,1513.13,1010.0,1944.05,1339.86,913.25,671.38
2297.5,1330.96,1785.37,597.69,1880.31,1590.37,1281.42,1097.05,825.34,893.15,859.38
2300.0,1461.61,2026.86,675.28,1247.91,1474.53,1908.68,1879.77,1522.8,696.48,391.41
2302.5,1672.95,2441.83,892.44,1497.49,1784.94,1754.99,1736.89,1261.69,777.85,703.86
2305.0,1815.29,1737.98,963.24,935.3,1954.56,1416.22,935.34,1562.29,787.34,948.69
2307.5,1422.98,2065.34,753.75,1898.05,1397.79,1925.65,777.63,1529.53,648.48,738.5
2310.0,1505.92,2329.86,626.2,2209.59,1612.99,1731.14,1882.78,1136.21,809.09,635.33
2312.5,995.32,1346.93,1071.82,1569.57,1856.95,1415.06,1428.88,1602.42,707.14,662.88
2315.0,1308.32,2479.59,619.13,858.07,1468.64,1447.33,1015.96,1178.81,1002.37,290.09
2317.5,1611.09,1771.4,597.27,1752.62,1771.87,1602.84,1390.29,1203.81,1017.72,607.87
2320.0,1589.96,2282.82,410.9,1266.4,1876.46,1240.94,1582.78,1167.12,671.09,933.97
2322.5,1398.43,2271.3,903.33,1350.53,1718.14,1503.02,1407.93,1791.69,848.73,676.29
2325.0,1597.38,2561.61,837.36,1775.93,1796.32,1598.8,864.6,1262.74,1231.66,695.3
2327.5,1481.86,2403.57,1062.69,1661.06,1982.71,976.3,2091.26,1883.48,728.33,401.82
2330.0,1691.02,1462.75,472.37,1425.8,2019.55,1444.94,1760.41,2038.28,978.87,512.59
2332.5,1424.1,1999.8,914.63,1379.64,1734.96,1410.23,1264.53,1092.66,922.39,957.02
2335.0,1235.3,2317.99,699.68,1638.25,1675.82,1826.85,1266.58,274.57,1098.33,867.3
2337.5,1439.18,2225.53,814.29,1470.79,1628.92,930.38,1490.45,1762.85,957.25,566.36
2340.0,480.26,2461.86,433.97,1249.99,1916.4,1388.19,941.38,1243.3,828.71,671.75
2342.5,1454.42,2580.24,917.84,1509.4,1582.81,1357.7,1453.47,1047.24,917.74,766.84
2345.0,270.79,2537.55,812.5,1734.95,1756.72,1808.9,845.64,1151.94,920.89,583.6
2347.5,837.02,2285.03,684.85,1573.75,1818.97,1496.23,1288.94,1217.78,890.71,456.85
2350.0,1476.78,1767.92,791.4,1179.32,1740.71,2071.7,881.93,1860.65,673.24,747.67
2352.5,1485.06,2239.0,572.95,1967.93,1865.7,1718.33,889.43,1434.59,1128.92,863.29
2355.0,1003.98,2540.39,602.24,763.34,2210.5,1384.16,1875.82,1856.75,1098.1,866.75
2357.5,1136.99,2064.15,620.66,1516.42,1828.1,1587.99,1293.39,1561.21,723.76,911.78
2360.0,1749.55,2643.3,405.52,1467.72,1792.85,1403.35,1336.88,1260.39,856.37,529.92
2362.5,1205.42,2750.17,827.11,1725.53,2015.84,1783.22,526.9,1230.56,870.37,784.0
2365.0,2007.27,2510.92,878.71,1868.08,1913.12,1099.47,1027.59,1588.29,705.48,733.06
2367.5,1348.48,1484.06,585.42,2060.07,2099.47,1259.13,1400.06,1685.99,579.88,762.02
2370.0,1469.63,2083.95,748.69,1470.46,1923.83,1659.6,1294.78,1752.76,792.92,742.84
2372.5,1825.48,3134.44,653.88,1901.36,1874.26,1900.97,439.13,1281.29,849.29,672.66
2375.0,1389.67,2355.19,746.44,1782.99,1660.52,831.09,1282.29,1445.74,657.15,302.05
2377.5,1057.42,1901.18,598.55,1171.64,1695.41,1949.08,1331.57,1599.72,945.15,960.34
2380.0,1320.37,2969.5,559.27,2355.09,1674.7,1476.79,1654.4,1237.17,1120.83,829.85
2382.5,1342.86,2585.87,860.0,1278.43,2009.67,932.93,947.3,956.04,1064.42,544.71
2385.0,953.09,2958.45,687.28,1891.92,1765.72,584.58,367.45,1079.94,892.9,853.24
2387.5,1279.59,2703.43,1011.35,1891.74,2159.57,1045.32,809.32,1292.59,589.06,708.8
2390.0,1137.42,2778.37,705.22,1864.14,1991.08,1517.72,766.1,1632.05,1043.66,713.69
2392.5,1627.74,2762.62,554.76,1623.42,1961.67,1504.12,1420.68,1856.54,943.1,659.12
2395.0,1367.06,2887.35,889.24,2063.08,1884.62,1723.32,168.49,876.1,993.03,865.01
2397.5,1274.53,3419.13,11079.11,1296.75,2109.75,1354.72,980.27,1161.33,1262.12,655.04
2400.0,1327.13,3007.24,812.5,1792.87,1911.53,1181.08,1650.07,1251.78,772.28,608.73
2402.5,1424.59,2188.28,884.87,1641.25,1895.52,1398.99,1132.46,1684.78,408.71,959.93
2405.0,1540.96,2865.89,599.28,1614.83,2223.91,1539.35,1447.39,1189.12,732.8,754.08
2407.5,1066.77,3107.89,681.24,1985.07,2112.17,1601.77,526.4,1226.63,1006.82,759.45
2410.0,1055.18,3142.65,674.81,2206.77,2036.04,1284.01,535.42,858.73,925.83,892.09
2412.5,1686.44,2624.65,501.57,1755.71,2174.27,1812.93,1626.47,1570.41,705.69,678.45
2415.0,1241.48,3159.44,661.36,2132.22,2091.59,1338.07,1139.63,1329.11,670.0,710.28
2417.5,947.09,3096.28,910.03,1905.75,2156.04,1261.34,1135.61,1144.89,859.76,832.52
2420.0,1494.44,3648.21,739.93,1610.64,1990.04,1364.42,690.49,1293.51,701.98,542.22
2422.5,1500.9,2576.17,494.68,1828.53,2421.88,1870.42,1125.73,1814.27,1016.36,820.06
2425.0,915.79,2669.46,462.56,1826.66,2043.37,1494.03,671.84,1015.08,851.37,666.75
2427.5,1433.62,2749.09,962.69,1709.29,2364.87,1319.4,1509.19,1076.92,813.62,920.78
2430.0,1583.03,2702.6,690.79,2087.04,2118.42,1826.46,2061.11,1863.07,790.9,872.61
2432.5,1477.63,2585.44,604.78,2036.07,2272.78,2207.33,1248.06,1422.32,972.89,852.25
2435.0,1554.03,1986.66,663.15,11573.52,2270.54,1604.34,840.94,1645.76,934.29,534.5
2437.5,956.53,2760.93,476.87,1447.29,2339.12,1925.09,152.71,1545.82,963.16,771.59
2440.0,1467.05,3036.86,927.31,2134.84,2056.31,1864.15,455.75,1382.45,959.86,603.0
2442.5,1281.61,2767.81,645.95,1744.25,2344.42,1352.17,1621.01,1265.64,915.61,782.93
2445.0,1229.4,3574.49,919.53,2120.28,2464.69,1550.5,686.03,1708.88,745.49,424.75
2447.5,1627.71,2958.78,715.8,2288.85,2163.93,1142.39,920.67,1833.58,799.84,547.08
2450.0,1807.27,3388.89,930.02,1634.66,2213.84,1479.84,1288.11,1804.87,860.04,977.19
2452.5,1900.56,3064.57,748.47,1602.05,2138.89,1349.09,1583.83,953.99,1297.54,848.56
2455.0,1760.39,3261.36,841.46,2618.7,2171.23,1419.68,974.78,1888.88,691.69,735.22
2457.5,1342.6,3094.41,821.07,2201.91,2478.47,1312.12,898.51,1265.66,857.43,648.31
2460.0,1479.18,3462.33,806.63,1964.74,2087.01,1457.52,1068.12,1117.3,949.88,621.12
2462.5,1601.56,3044.72,764.34,1810.97,2101.67,1714.29,813.85,1337.63,879.12,823.72
2465.0,1412.6,3200.0,674.65,1962.36,2480.48,1511.55,831.31,1713.57,1124.34,738.56
2467.5,1416.14,3168.77,1008.41,1755.02,2341.14,967.35,1184.99,1605.13,879.35,1036.52
2470.0,12401.93,2965.79,570.92,2443.29,2564.65,1317.49,1101.53,1307.17,893.06,764.43
2472.5,1361.75,3203.26,712.74,1917.49,2192.86,1076.78,1801.89,1717.84,1079.99,803.19
2475.0,1165.64,3811.95,714.81,2539.72,2281.26,1628.47,1189.81,1456.66,1257.49,575.84
2477.5,1258.85,3003.57,775.37,2068.09,2169.82,1710.29,1445.28,1189.85,1186.44,738.05
2480.0,1567.57,3239.36,646.72,1873.4,2290.82,1634.05,642.34,1139.78,912.74,823.11
2482.5,1382.94,3523.48,762.62,2088.42,2013.33,1308.79,1216.89,1559.92,928.79,737.02
2485.0,1482.73,3494.94,688.02,1388.24,2375.82,1632.7,765.53,1375.67,946.46,719.69
2487.5,1580.37,3135.69,469.19,2216.78,2325.31,1409.58,1167.84,891.2,964.85,848.02
2490.0,1274.11,2362.21,716.56,2215.36,2271.6,1201.73,1272.52,7499.54,788.8,1035.43
2492.5,1607.13,3319.55,544.75,2553.53,2224.6,1789.87,1041.24,1228.27,1106.25,820.25
2495.0,1496.98,2434.17,446.83,1686.79,2152.16,1814.48,1890.66,2006.35,977.16,977.96
2497.5,1023.63,3649.15,737.6,2692.74,2390.56,1856.2,1536.63,883.32,933.07,896.15
2500.0,1810.86,3232.71,792.5,2596.66,2113.42,1370.61,1445.47,1342.48,715.83,969.42
2502.5,1240.74,3512.59,798.95,2751.89,2360.0,1929.88,1295.86,1148.28,953.25,703.21
2505.0,902.34,2899.17,805.66,2342.63,2588.61,1408.15,1655.61,1045.56,606.48,767.04
2507.5,1082.29,2694.64,418.24,2704.48,2502.1,1767.3,500.77,1229.48,840.03,768.13
2510.0,1090.06,3295.28,507.35,1911.5,2063.85,1404.42,1512.81,2076.95,843.9,886.47
2512.5,1406.08,3206.73,1025.16,2636.84,2204.53,1494.89,660.62,1467.11,995.48,925.65
2515.0,1311.03,3064.5,556.91,2169.38,2343.37,809.4,814.22,1116.91,1278.99,821.04
2517.5,1293.25,3260.12,814.6,1898.33,2269.75,1472.24,1219.93,728.52,1047.24,939.79
2520.0,1574.99,4144.2,613.67,2084.95,2073.27,1595.84,1461.97,769.37,1203.51,713.57
2522.5,1493.51,3519.17,733.05,2467.46,2332.07,1440.15,600.86,1214.5,1061.42,942.03
2525.0,1487.24,3596.1,622.87,2212.85,2271.58,2117.66,831.88,1178.64,1147.23,962.99
2527.5,1515.52,3535.34,808.68,2618.36,5109.32,1206.81,1051.78,1332.92,1277.85,910.18
2530.0,1576.86,3749.34,743.21,1923.33,2229.75,1394.73,949.28,565.16,818.56,825.1
2532.5,777.29,3209.59,652.87,1834.84,2434.11,1288.97,1324.47,1383.8,807.55,916.69
2535.0,1290.24,2605.84,559.91,2987.89,2073.94,1396.36,2255.68,1804.37,1068.51,664.14
2537.5,757.52,3221.52,764.84,2850.69,2104.75,1895.49,1167.65,2028.24,949.64,836.51
2540.0,1409.35,3553.94,535.56,2230.77,2356.28,2035.85,751.28,709.32,990.02,853.03
2542.5,1398.13,2976.76,790.49,2586.08,2404.51,1356.1,548.9,1120.0,907.29,596.9
2545.0,1707.38,3241.14,1132.11,2933.62,2100.84,1350.01,899.31,1100.78,846.13,881.3
2547.5,1749.86,3077.45,934.52,2753.44,2239.15,1215.25,677.63,1476.53,1240.51,610.48
2550.0,1461.25,3799.21,836.92,2680.3,2027.93,1985.59,1185.55,964.87,757.84,740.13
2552.5,1255.41,3557.58,712.62,3003.11,2197.76,1928.56,1180.14,2054.2,1075.71,814.18
2555.0,1545.67,3529.76,425.52,2424.28,2340.67,1546.14,850.25,1440.03,1047.49,693.34
2557.5,1248.77,3523.96,521.61,2686.79,2148.29,1144.0,1733.48,1378.11,674.48,821.79
2560.0,1404.19,3312.36,926.24,2685.55,2168.97,1172.79,752.54,2022.44,807.97,819.71
2562.5,1695.04,3392.7,605.11,2617.29,2033.36,1635.1,975.0,1419.52,838.41,680.57
2565.0,1242.19,2944.05,619.59,2593.77,2096.85,1754.24,1248.91,1576.33,1056.99,899.51
2567.5,1643.49,2619.92,702.82,2758.65,2441.79,938.1,1340.44,1145.09,892.1,690.27
2570.0,1606.53,3386.72,564.17,2760.48,2187.88,1483.98,1479.82,913.22,942.67,1171.11
2572.5,1127.75,3446.35,539.05,2422.62,2023.02,2090.7,1173.93,1199.01,699.55,794.19
2575.0,1695.1,3738.33,722.0,3038.35,2115.9,1518.11,1398.79,2249.06,1372.19,627.5
2577.5,1614.95,3859.08,591.94,2474.16,1920.35,2052.22,780.24,1666.69,972.28,657.36
2580.0,1440.4,3860.83,615.73,2734.55,1997.66,1790.5,1351.66,1532.82,1048.86,993.37
2582.5,1187.23,3023.32,609.94,2723.23,2336.89,1249.91,1347.26,1064.15,864.78,748.78
2585.0,1159.5,3236.21,812.63,2949.28,2108.68,1498.04,1567.04,1772.91,845.47,598.96
2587.5,1254.69,3509.99,696.0,2157.26,2397.71,1550.11,420.03,922.32,1301.72,948.43
2590.0,1572.79,4182.07,704.75,3149.27,2098.55,1293.63,695.05,844.39,622.11,749.08
2592.5,1133.37,3839.44,825.52,2652.61,2098.56,1289.07,1319.61,1223.22,1012.65,917.78
2595.0,1543.39,3722.55,711.3,3282.38,2188.81,2063.54,66.89,2166.75,748.55,962.63
2597.5,1050.78,3230.68,690.6,2743.04,1695.14,1288.43,1201.13,2146.13,892.39,859.01
2600.0,1356.37,3069.37,807.21,2895.26,2107.2,1931.45,1406.41,1265.45,851.58,1193.36
2602.5,1449.27,3616.44,838.33,3545.86,2061.02,1459.09,816.77,1182.42,790.37,545.22
2605.0,2136.13,2999.0,712.28,2845.66,2276.53,1588.28,870.01,820.57,972.39,688.38
2607.5,1013.89,3280.94,748.04,3350.71,2191.11,1772.65,638.27,1465.85,510.54,777.28
2610.0,1851.72,3321.26,614.68,2972.45,1874.91,1411.03,838.1,1497.97,911.24,1173.91
2612.5,1464.02,3879.22,602.88,3106.48,2213.3,1776.26,849.08,1734.02,951.83,1101.45
2615.0,1541.53,3242.06,856.2,3005.59,1983.94,960.48,780.99,1780.08,727.01,1021.73
2617.5,1456.24,2559.95,806.34,3269.75,1880.73,1737.92,761.75,1364.98,1237.83,694.33
2620.0,1552.86,3521.41,808.38,2782.15,2032.63,830.34,930.62,1648.25,864.05,713.13
2622.5,1377.79,3126.97,781.76,2695.85,1964.86,1531.43,926.81,1177.42,928.05,689.79
2625.0,1850.86,3368.22,745.79,2818.72,2210.36,1869.98,1705.45,1642.36,865.63,697.34
2627.5,1290.31,3324.55,847.12,3069.06,2025.87,1798.39,887.87,1251.21,956.92,1056.04
2630.0,1757.79,3261.86,884.6,2974.88,1996.9,1199.28,1154.75,1614.49,1204.37,783.16
2632.5,1236.59,3607.96,881.33,3287.42,2089.41,1240.36,823.12,1584.73,1411.87,804.42
2635.0,1408.93,2846.58,724.76,3490.25,2108.39,1391.46,819.11,1469.16,1105.63,944.3
2637.5,1112.44,3176.58,956.04,2757.99,2054.04,1665.61,417.62,1742.04,1167.04,561.01
2640.0,1561.79,3566.95,776.73,2845.65,2138.04,973.59,466.17,855.44,1279.26,831.58
2642.5,1853.4,3140.15,839.84,2626.04,2010.43,1605.03,598.18,1045.69,1019.18,651.08
2645.0,1406.86,2812.36,785.93,3761.68,1937.0,1707.3,1100.37,1344.5,1254.48,777.83
2647.5,1372.48,3554.06,780.93,3208.75,2084.94,1522.47,1422.86,904.98,1116.91,732.31
2650.0,1103.6,3699.7,628.9,3273.6,1881.58,1775.83,390.89,1294.41,1002.33,724.64
2652.5,1364.44,3314.72,852.32,2689.43,1891.08,1682.49,837.86,1307.12,1039.58,861.0
2655.0,964.6,2685.13,1185.41,3132.15,2129.53,1444.27,543.5,1939.62,654.41,860.75
2657.5,1165.09,3553.47,686.23,3305.14,2106.47,1009.52,941.79,1502.38,1030.43,791.78
2660.0,1500.65,2776.44,755.85,3064.1,1859.6,1656.86,1425.73,1835.72,704.92,885.16
2662.5,1822.27,3416.23,676.04,3502.49,1786.17,1318.34,877.14,1563.31,691.04,690.54
2665.0,2260.81,3021.21,670.0,3910.54,2058.46,1436.26,1021.8,1249.8,1014.59,934.98
2667.5,1263.91,2928.05,985.8,2856.72,1953.45,1767.44,1564.42,1501.54,783.03,795.69
2670.0,1858.66,3158.47,642.19,2837.83,1874.6,2061.37,1205.32,1725.64,980.26,752.46
2672.5,1509.34,3238.57,673.5,2889.95,1773.55,1607.61,766.63,1900.32,1006.71,703.93
2675.0,1394.03,3083.3,501.19,3702.49,1861.51,1793.44,1098.71,1403.59,1015.23,791.47
2677.5,1566.3,3481.58,630.4,3523.71,1802.27,1170.02,743.53,835.77,822.72,1124.35
2680.0,1458.14,3138.39,483.32,3144.96,1700.86,1698.79,1194.29,810.02,1143.54,820.39
2682.5,1473.13,3599.56,846.87,3204.82,1809.68,1604.25,1229.13,1332.63,968.66,650.67
2685.0,1321.48,3365.82,1183.68,2931.02,1822.52,2007.8,550.77,578.63,1063.45,975.86
2687.5,1031.44,3040.48,692.84,3489.18,1721.79,1455.87,1107.67,2129.77,773.19,757.4
2690.0,989.43,2979.89,491.57,3079.19,1902.12,1550.08,1002.72,1680.89,954.63,876.78
2692.5,1635.58,2718.69,890.27,3120.76,1951.77,1957.16,1242.2,1219.09,1181.81,737.23
2695.0,1363.12,3346.46,638.29,3405.55,1898.57,1598.54,1346.23,1041.89,1159.83,1034.6
2697.5,1270.03,3129.49,953.13,3148.42,1709.86,1281.79,1219.21,1844.51,846.49,740.46
2700.0,1448.4,2463.77,708.21,3134.76,1854.63,2426.07,938.27,1041.63,891.8,1053.91
2702.5,1680.18,3057.82,654.39,3215.87,1749.36,1292.97,1384.89,1078.05,813.69,669.18
2705.0,1500.38,2931.94,725.26,3472.0,1551.22,1610.55,733.99,1173.31,873.31,788.67
2707.5,1255.4,3734.99,870.89,3749.36,1824.67,1739.92,573.23,1504.08,742.0,1055.58
2710.0,1809.15,2656.5,718.48,3404.65,1741.99,1716.09,50.0,1694.8,966.57,862.13
2712.5,1913.57,2735.06,677.15,3475.43,2094.6,1574.09,1025.48,1909.96,1104.17,1193.63
2715.0,1595.66,3562.06,723.82,3148.87,1923.03,1576.52,755.09,1855.17,852.87,794.18
2717.5,1737.16,3635.56,557.78,2982.99,1808.69,1561.72,1195.5,1464.06,976.82,877.45
2720.0,1816.73,2941.16,817.17,3424.74,1736.08,1287.39,341.69,1847.24,954.35,1137.3
2722.5,1784.62,2970.6,478.79,3266.4,1718.71,2308.5,819.88,1213.28,1181.54,599.59
2725.0,1633.77,3371.07,687.56,2746.45,1543.18,1568.99,1223.56,782.52,886.09,580.54
2727.5,1629.89,2401.13,874.74,3100.32,1431.03,1825.04,683.13,1214.47,893.16,713.55
2730.0,1607.52,2545.55,804.39,3177.69,1553.37,1534.92,1202.82,1164.4,845.66,967.23
2732.5,1133.22,3054.19,849.41,3036.0,1669.78,1529.51,854.93,1230.4,794.49,586.26
2735.0,1662.21,3644.47,748.18,3680.77,1364.57,1498.93,1044.64,1108.2,1091.14,934.07
2737.5,1058.78,2987.06,940.22,3351.69,1589.01,1157.95,1271.78,1295.75,973.75,923.44
2740.0,1224.4,3154.07,902.65,3638.53,1628.57,1592.77,1401.4,1701.96,1008.09,1158.05
2742.5,1841.56,3483.16,828.85,3273.75,1629.58,1516.68,1091.75,2113.47,1225.37,1005.99
2745.0,1706.18,3792.57,903.99,3210.3,1560.72,2010.63,765.42,823.33,1236.18,899.17
2747.5,1897.06,2906.43,876.96,2874.74,1604.14,1271.75,894.45,988.13,707.76,1056.24
2750.0,1381.02,3080.55,692.79,3178.29,1903.04,1466.15,1290.03,1174.93,1115.85,927.58
2752.5,1123.07,3672.61,552.92,3173.48,1744.53,1366.66,692.59,1759.75,1041.47,770.79
2755.0,1391.7,2570.16,827.11,2719.25,1562.64,2098.78,997.35,1396.21,920.0,663.49
2757.5,1493.06,3394.37,847.07,2982.58,1631.72,1377.48,923.03,1202.07,1060.81,754.48
2760.0,1487.04,2716.1,931.99,3046.84,1634.8,1825.57,1025.57,1743.23,696.56,838.23
